iter	Logloss
0	0.6708290567
1	0.6522515856
2	0.6322280022
3	0.613290644
4	0.5928780667
5	0.577124636
6	0.5589626977
7	0.5419726608
8	0.5254313234
9	0.5066523442
10	0.4935360181
11	0.4779510851
12	0.4655743405
13	0.4520846714
14	0.4402766226
15	0.4273358643
16	0.4162965197
17	0.4031443687
18	0.3922735406
19	0.3816598004
20	0.3711728791
21	0.3592228928
22	0.3496706757
23	0.3407063039
24	0.3324804695
25	0.3229851165
26	0.314655534
27	0.3061763207
28	0.2973467386
29	0.2889117113
30	0.2826669265
31	0.2761292071
32	0.2680195462
33	0.2602981942
34	0.252992803
35	0.2473382058
36	0.240621321
37	0.2338860173
38	0.2278526721
39	0.2239991176
40	0.2178550751
41	0.2116571647
42	0.2057389556
43	0.1998021287
44	0.1949673642
45	0.1892846911
46	0.1851845452
47	0.1806779204
48	0.1768885394
49	0.1731402718
50	0.1697419098
51	0.1660137102
52	0.1621824781
53	0.1589320183
54	0.1561826723
55	0.1525882133
56	0.1491955447
57	0.1463837591
58	0.1429889362
59	0.1402164537
60	0.1375029074
61	0.1345726499
62	0.1317862998
63	0.1290078553
64	0.1265981259
65	0.1249462995
66	0.121945929
67	0.1198506289
68	0.1173361003
69	0.1148940397
70	0.1130666123
71	0.1108219911
72	0.1089713635
73	0.1066111352
74	0.1036960272
75	0.1020473313
76	0.1000120714
77	0.09860247331
78	0.09663790165
79	0.09489264893
80	0.09299149923
81	0.09101905337
82	0.08891596734
83	0.08735077689
84	0.08577996193
85	0.08398705761
86	0.08269347416
87	0.08163403
88	0.08030449441
89	0.07907403383
90	0.07790647971
91	0.07696448982
92	0.07584870503
93	0.07469779388
94	0.07318225519
95	0.07187116043
96	0.07066564058
97	0.06996955372
98	0.06891805265
99	0.06780362455
100	0.06691659445
101	0.0658546303
102	0.0649204422
103	0.0640701744
104	0.06321656836
105	0.06230535588
106	0.06142892194
107	0.06060398526
108	0.05940601518
109	0.05835217048
110	0.05765799618
111	0.05679449734
112	0.05566608912
113	0.0548136323
114	0.05396499036
115	0.05328636591
116	0.05240366982
117	0.05172842527
118	0.05107148504
119	0.05011032644
120	0.04938014862
121	0.04893607942
122	0.04830084982
123	0.04758019169
124	0.04696933893
125	0.04628238312
126	0.04549488264
127	0.04478470773
128	0.0442941526
129	0.04352190999
130	0.04285293221
131	0.04250464359
132	0.04197499305
133	0.04157728498
134	0.04104193744
135	0.04064870171
136	0.03992467917
137	0.03954542897
138	0.03928293351
139	0.03885743607
140	0.03826391928
141	0.03777312651
142	0.03723569374
143	0.03674945379
144	0.03635834455
145	0.03585728313
146	0.03531972662
147	0.03477262964
148	0.03439005503
149	0.03401034412
150	0.03357985853
151	0.03328399228
152	0.03303047651
153	0.03266857856
154	0.03232533096
155	0.03197875077
156	0.03160043304
157	0.03122172487
158	0.03076739478
159	0.03034783107
160	0.02997288731
161	0.02975565393
162	0.02939140958
163	0.02904882098
164	0.02863383605
165	0.02829152325
166	0.02788843903
167	0.02761688871
168	0.0272533637
169	0.02696510136
170	0.02664304269
171	0.02635557346
172	0.02610951976
173	0.02592443014
174	0.0257228056
175	0.02557984852
176	0.02522091507
177	0.02498289274
178	0.02472319293
179	0.02445821377
180	0.02425761062
181	0.02407955614
182	0.02381992757
183	0.02357932042
184	0.0232869313
185	0.02307613044
186	0.02291323394
187	0.02269658224
188	0.02248348199
189	0.02218857879
190	0.02202839343
191	0.02187381872
192	0.02172223521
193	0.02154135736
194	0.02142700602
195	0.02122770433
196	0.02103303891
197	0.02080425809
198	0.02063386644
199	0.02049899219
200	0.02033258023
201	0.02019107146
202	0.02006921072
